,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q12,Q13,Q14,Q15,Q18,Q19,Latitude,Longitude
5102,22,1,1,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.95113648,39.02925253
5103,27,2,1,3,3,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-2.78184884,32.605258500000005
5104,70,2,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,4,4,4,-3.56497911,36.95176001
5105,41,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-8.82524316,33.85219542
5106,58,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.19258301,31.02256043
5107,40,2,2,1,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,3,4,4,-6.15211993,39.22406312
5108,40,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.48970288,39.02677694
5109,20,1,4,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.14374951,39.22041926
5110,17,1,4,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.74435017,38.93076544
5111,30,2,1,1,2,2,1,0,0,0,1,0,0,0,0,1,0,0,2,-1,1,3,4,4,-6.06940989,36.64563767
5112,41,2,3,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,2,4,-9.36158659,34.76117222
5113,18,1,4,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,6,2,-1,1,1,-9.17543793,33.71997872
5114,28,2,1,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,3,2,-1,1,4,-2.84254532,33.08624864
5115,46,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,5,1,4,-1.64398027,31.70226724
5116,19,2,1,3,5,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-6.57342149,39.07421196
5117,45,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,6,1,4,-6.63680794,38.36047101
5118,36,2,3,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.06061659,34.66454232
5119,28,2,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.18852614,35.02093233
5120,35,2,1,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,1,-3.37523838,36.76084018
5121,53,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,1,1,2,-8.82072129,36.25166533
5122,28,1,1,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,4,-5.24628197,39.78122806
5123,45,2,4,1,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-7.09889009,31.33485394
5124,52,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-8.48935384,35.14158179
5125,39,1,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,1,2,-8.25527909,31.3601318
5126,20,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.01876758,34.8866569
5127,33,1,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,-6.15710076,39.24444997
5128,30,2,2,2,4,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.41918458,34.09782899
5129,20,2,2,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.5517627,32.9097826
5130,18,2,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-3.0561742,34.35265629
5131,30,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.15827947,35.43030807
5132,25,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,1,-8.590127699999998,35.15241316
5133,72,1,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-3.5949972999999997,32.61385037
5134,47,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.59972053,31.27091198
5135,23,1,4,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-6.78296089,39.15736734
5136,22,1,4,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.88753831,35.21388303
5137,59,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.77874031,35.67020334
5138,37,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,5,1,4,-9.902860800000001,39.12405561
5139,30,2,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,4,4,-7.48824321,30.59246297
5140,55,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,1,4,-1.85799659,33.05108266
5141,37,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.79281203,39.24038431
5142,18,1,4,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,1,4,-4.20389396,34.82482619
5143,37,2,4,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,-1,4,4,-4.30115723,33.88978481
5144,63,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,4,4,-9.43274807,33.94919938
5145,38,2,1,2,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,2,-6.13375123,39.32038013
5146,54,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.39232057,32.06727266
5147,32,1,1,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-4.76092295,34.58157611
5148,28,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.11873277,35.18356784
5149,58,2,1,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,4,1,4,-3.10344382,31.08627352
5150,38,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-10.89733149,39.63169823
5151,61,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-1.69469479,34.30167625
5152,22,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-2.94832218,34.14576702
5153,25,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-8.30237667,31.06760665
5154,49,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.68559144,39.59159737
5155,26,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,4,4,-1.36477365,34.43577144
5156,53,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.2764523,35.55973155
5157,25,1,1,6,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-8.97900137,36.75956487
5158,46,2,1,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,5,2,-1,1,1,-6.80060187,39.05267443
5159,38,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,4,-8.76816272,31.95051645
5160,41,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,-6.77048108,39.26137901
5161,29,2,1,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-8.21555393,31.68397331
5162,30,2,3,3,1,2,2,0,1,0,1,0,0,0,1,0,0,0,2,-1,1,3,1,4,-8.0333266,35.77025991
5163,61,2,3,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-4.29219128,35.55110042
5164,17,1,4,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,2,1,4,-5.12361185,38.38453602
5165,18,1,1,3,4,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,4,-2.5332713,33.19705653
5166,41,1,1,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,5,1,5,4,4,-6.07667728,37.07591926
5167,34,2,1,1,4,1,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-10.37007639,39.22149981
5168,52,2,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.24663541,39.76919422
5169,29,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.91039645,38.99458828
5170,17,2,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,6,2,-1,1,4,-4.15239363,35.42993477
5171,81,2,3,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,2,-1,2,-1,4,4,-3.35210638,36.71044011
5172,26,2,1,3,3,1,2,0,1,1,0,0,0,0,0,0,0,0,1,3,2,-1,1,4,-8.91740529,39.52135208
5173,22,1,4,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,4,1,1,-7.77918561,35.67310689999999
5174,43,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.30394535,34.21079169
5175,32,1,1,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,1,-6.22740537,39.2408508
5176,28,1,4,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-7.95032754,36.85948399
5177,21,2,1,3,5,2,1,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,-10.18032209,38.93955244
5178,23,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-3.97337466,34.55335534
5179,22,2,1,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.426139999999999,31.37149297
5180,24,1,1,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.84412103,39.23521187
5181,18,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,4,1,4,-4.30549199,35.61948315
5182,65,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.49018188,35.61468116
5183,21,2,4,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,1,-8.30320345,35.29904647
5184,37,2,1,7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,1,-6.83451212,39.18481696
5185,18,2,1,5,4,2,2,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,2,-8.0257288,31.651737899999997
5186,22,1,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.40895249,31.51789167
5187,50,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.97464422,29.85648974
5188,44,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.18410603,32.79743095
5189,27,2,2,6,3,2,1,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,1,-8.77265317,33.64377674
5190,29,2,1,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,1,-6.49090379,31.11724973
5191,65,1,2,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,-6.8760276,39.23303064
5192,25,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.36924145,34.2381755
5193,54,2,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,2,2,5,-7.1202843,39.08165604
5194,19,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.18481971,31.52504621
5195,19,2,1,5,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,-1,1,2,-6.89764148,39.28281056
5196,18,1,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.01374383,33.06075354
5197,40,2,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-3.24027659,33.44272531
5198,57,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,4,-5.76512106,37.26182236
5199,85,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.77613722,33.2386575
5200,32,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.85392942,29.73673268
5201,58,1,1,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,6,1,4,1,1,-3.16281273,32.25763748
5202,30,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.0761394,38.45276551
5203,37,2,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.6698545,39.10844624
5204,40,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,4,-10.362408300000002,40.10339096
5205,37,2,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.587735400000001,35.15482825
5206,37,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,1,-4.30152843,33.89178177
5207,21,2,4,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,-5.13589636,34.77265348
5208,27,1,2,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-2.50637808,32.01078327
5209,25,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.358718799999999,30.39265127
5210,47,1,2,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,1,5,1,4,1,4,-10.47279093,36.13227545
5211,20,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.79360634,38.31780395
5212,26,1,4,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,1,-7.74877816,35.71591016
5213,19,1,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,4,-1.45247158,31.69103002
5214,24,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.93806131,33.34758795
5215,29,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-3.1993593,37.20555868
5216,31,2,1,2,1,2,2,0,0,1,1,0,0,0,0,0,0,0,2,-1,1,3,1,4,-3.43892475,31.89121122
5217,59,2,3,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.68674666,31.552478100000002
5218,62,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-7.70031403,31.28265972
5219,56,1,2,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.02891267,33.25253267
5220,88,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-4.76842358,34.59179475
5221,29,1,1,5,4,2,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,3,1,1,-10.93520569,39.2791588
5222,77,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,4,4,-9.33702757,34.76621738
5223,21,1,4,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,1,5,1,1,-1.34838441,31.65350793
5224,20,2,1,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,5,1,4,-6.29433362,35.48978062
5225,65,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-3.48826336,35.96841365
5226,21,1,4,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-5.97851508,39.31211712
5227,33,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-9.175786599999999,32.86341926
5228,25,2,1,6,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,4,1,1,-7.48089691,31.18933098
5229,37,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.6181267,31.29208443
5230,37,2,2,1,4,2,1,0,0,0,1,0,0,0,1,0,0,0,2,-1,1,4,4,4,-5.5783724,36.12841989
5231,75,1,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.10944733,33.07550528
5232,39,2,1,5,5,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,2,1,2,-6.79399137,39.25042852
5233,64,2,3,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.80173751,33.99166912
5234,70,2,3,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,6,4,4,-3.09993876,32.72293269
5235,70,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.39347224,37.65762733
5236,33,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,4,-7.48153422,31.1896979
5237,28,1,1,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,2,4,-4.62474643,35.0245976
5238,34,2,1,6,5,1,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-2.61111805,32.0713764
5239,18,2,4,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,5,1,2,-3.64415673,33.39587202
5240,60,1,3,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.90646939,33.462662
5241,68,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,4,4,-6.52524214,37.21623382
5242,35,2,1,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-2.41696383,32.93443615
5243,22,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-2.40216691,32.32707981
5244,33,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,4,-3.27123083,37.10159227
5245,22,2,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.75464398,34.82762901
5246,39,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.69647912,37.17473933
5247,23,2,1,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,1,-6.90996556,39.21400775
5248,37,1,1,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-9.28666738,35.27800608
5249,51,2,1,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-1.4982323,33.80827364
5250,29,1,1,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,-1,2,4,-4.83168498,34.75616475
5251,32,2,2,1,4,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,1,2,4,4,-2.6218877,31.83631794
5252,70,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,-1,1,4,4,4,-5.07320599,32.09993105
5253,43,2,3,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.56648275,36.98006535
5254,78,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.64525545,38.84476477
5255,41,2,1,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.01557213,33.88041999
5256,42,1,1,3,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,3,1,3,1,4,-4.60327082,34.65729251
5257,45,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,3,1,2,-5.24569982,39.76819199
5258,25,1,4,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,1,1,1,-3.37237184,36.65839844
5259,32,2,2,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,1,-2.80222345,33.98918976
5260,23,1,1,2,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.36952878,30.62322354
5261,29,2,4,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-9.95079764,39.3269846
5262,62,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.83435174,33.41078444
5263,45,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.89168321,33.54486164
5264,44,1,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.62047267,31.29313664
5265,32,2,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,4,-9.47600597,34.78633025
5266,25,2,1,1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-3.33818129,35.66898338
5267,52,2,3,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.1123533,31.04262387
5268,16,2,4,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.26786447,30.93977714
5269,78,1,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-8.54660176,32.54811578
5270,35,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,3,1,2,-8.8960769,33.46854023
5271,60,1,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.01449847,33.9461695
5272,22,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,2,-3.54504086,36.98628167
5273,25,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-2.64801848,35.58481078
5274,42,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,4,-10.69470967,39.79392377
5275,28,1,4,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.61618592,38.81016791
5276,24,1,4,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-4.82508364,34.75322502
5277,40,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.63011415,32.9447806
5278,19,1,4,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.18025109,39.23729421
5279,63,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-8.30440315,32.33505689
5280,40,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,1,-2.76854243,32.11887959
5281,38,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,5,2,-1,1,4,-6.65585635,37.56016615
5282,29,2,1,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,3,1,3,1,1,-3.40582622,36.68237868
5283,30,2,3,1,4,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.35818232,30.39344876
5284,17,2,4,5,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,6,1,5,1,4,-1.86701142,34.75158381
5285,48,2,4,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.82974922,34.75631726
5286,20,2,1,6,5,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,3,1,1,-2.53859647,32.23772231
5287,60,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.65872829,32.66333369
5288,40,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,6,2,-1,1,1,-3.37474143,37.01762424
5289,23,1,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.04044449,37.18240037
5290,75,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,2,1,4,-3.7455652,37.66568032
5291,22,2,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.77508172,37.75319683
5292,34,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-9.9036509,39.11971895
5293,26,2,1,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,5,1,1,-4.35687055,37.82184305
5294,24,1,1,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,4,-2.76643141,32.11615253
5295,40,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,2,-1,1,1,-7.78298917,35.71352128
5296,32,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,2,-10.95273806,39.34137001
5297,70,1,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.10594456,31.09161346
5298,32,2,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-1.57463906,30.88795365
5299,28,1,2,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,1,4,1,3,1,4,-7.91428692,39.66220248
5300,26,1,1,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,-6.81996379,39.23916242
5301,18,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,5,2,-1,1,4,-10.18276865,40.0135268
5302,53,1,2,6,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,3,1,1,-2.84414934,33.08128435
5303,20,2,4,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-6.18511143,39.21598873
5304,16,2,4,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-6.34598275,31.06984137
5305,25,2,4,6,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,5,1,3,1,1,-3.39237886,37.5485519
5306,40,2,2,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-9.00269414,34.55014395
5307,49,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,2,1,4,-2.71691551,33.13987195
5308,45,1,1,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.85031503,39.22413819
5309,31,2,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,1,1,-3.37345409,36.84808601
5310,34,1,4,6,2,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-6.86321513,39.25700581
5311,47,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1,-8.05767155,35.46889958
5312,19,2,4,3,5,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.14466078,37.51266270000001
